ncaa_id,team,season,division,jersey,name,position,height,class,major,hometown,high_school,previous_school,url
72,Bradley,2024,I,10,Joao Saraiva,MF,5' 9",Sr.,,Setubal Portugal,Jefferson College,,https://bradleybraves.com/sports/mens-soccer/roster/joao-saraiva/13377
72,Bradley,2024,I,12,Emilio Madrigal,MF,null'n null",So.,,Laredo TX,Heartland Community College,,https://bradleybraves.com/sports/mens-soccer/roster/emilio-madrigal/13364
72,Bradley,2024,I,13,DJ Koulai,F,5' 10",So.,,Lewisville TX,Lewisville High School,,https://bradleybraves.com/sports/mens-soccer/roster/dj-koulai/13362
72,Bradley,2024,I,14,Jaime Ponce,D,6' 0",Jr.,,South Sioux City NE,Salt Lake Community College,,https://bradleybraves.com/sports/mens-soccer/roster/jaime-ponce/13555
72,Bradley,2024,I,15,Grant Peters,D/MF,5' 10",R-Jr.,,Overland Park Kan.,Rockhurst,,https://bradleybraves.com/sports/mens-soccer/roster/grant-peters/13372
72,Bradley,2024,I,16,Caden Frank,MF,5' 10",So.,,Bloomington IL,Normal Community West High School,,https://bradleybraves.com/sports/mens-soccer/roster/caden-frank/13357
72,Bradley,2024,I,17,Ardit Abdullai,MF,5' 8",Fr.,,Hinsdale IL,Hinsdale Central High School,,https://bradleybraves.com/sports/mens-soccer/roster/ardit-abdullai/13504
72,Bradley,2024,I,18,Caleb Ribeiro,MF,5' 11",5th,,Sterling Massachusetts,Bard College,,https://bradleybraves.com/sports/mens-soccer/roster/caleb-ribeiro/13375
72,Bradley,2024,I,19,Amari Fowlkes,MF,5' 10",Fr.,,Carmel IN,Tampa Bay United,,https://bradleybraves.com/sports/mens-soccer/roster/amari-fowlkes/13556
72,Bradley,2024,I,20,Claudel Ngongang,MF,5' 10",Jr.,,Montreal Quebec,Iowa Western Community College,,https://bradleybraves.com/sports/mens-soccer/roster/claudel-ngongang/13369
72,Bradley,2024,I,22,Francesco Pettinaroli,MF,6' 2",Sr.,,Borgosesia Italy,Istituto Superiore Ferrari Mercurino,,https://bradleybraves.com/sports/mens-soccer/roster/francesco-pettinaroli/13373
72,Bradley,2024,I,23,Kevin Mejias,F,5' 7",Sr.,,Fermo Italy,Indian Hills Community College,,https://bradleybraves.com/sports/mens-soccer/roster/kevin-mejias/13366
72,Bradley,2024,I,25,Christopher Marchant,D,6' 2",So.,,Hielbronn Germany,Mönchsee Gymnasium,,https://bradleybraves.com/sports/mens-soccer/roster/christopher-marchant/13365
72,Bradley,2024,I,26,Jared Sinnaeve,MF,5' 9",Sr.,,St. Charles Ill.,St. Charles North,,https://bradleybraves.com/sports/mens-soccer/roster/jared-sinnaeve/13378
72,Bradley,2024,I,27,Austin Waite,GK,6' 1",So.,,Naperville IL,Naperville Central High School,,https://bradleybraves.com/sports/mens-soccer/roster/austin-waite/13379
72,Bradley,2024,I,28,Ethan Beauman-Ansah,D,6' 1",So.,,Bowie Maryland,Bowie High School,,https://bradleybraves.com/sports/mens-soccer/roster/ethan-beauman-ansah/13347
72,Bradley,2024,I,30,Ivan Reyes,D,5' 10",So.,,Addison IL,Addison Trail High school,,https://bradleybraves.com/sports/mens-soccer/roster/ivan-reyes/13374
72,Bradley,2024,I,32,Tommy Graham,D,6' 5",Fr.,,Peoria IL,Peoria Notre Dame High School,,https://bradleybraves.com/sports/mens-soccer/roster/tommy-graham/13497
72,Bradley,2024,I,33,Mitch Coughlon,F,6' 2",So.,,Washington IL,Washington Community High School,,https://bradleybraves.com/sports/mens-soccer/roster/mitch-coughlon/13352
72,Bradley,2024,I,34,Nathaniel Isom,F,5' 10",So.,,Dayton OH,Archbishop Alter High School,,https://bradleybraves.com/sports/mens-soccer/roster/nathaniel-isom/13361
72,Bradley,2024,I,35,Andrew Sanchez,F,5' 7",So.,,Chicago IL,,,https://bradleybraves.com/sports/mens-soccer/roster/andrew-sanchez/13376
72,Bradley,2024,I,36,Franc Nmengah,F,5' 7",So.,,Heartland Texas,Crandall High School,,https://bradleybraves.com/sports/mens-soccer/roster/franc-nmengah/13371
72,Bradley,2024,I,37,Ian Ferguson,F,6' 2",So.,,Lake Zurich IL,Lake Zurich High School,,https://bradleybraves.com/sports/mens-soccer/roster/ian-ferguson/13355
